"register","field","rule","severity","reads","message"
"C610","CST_ICMS","REGRA_CST_ICMS_CAMPOS_ICMS","2","VL_BC_ICMS;ALIQ_ICMS;VL_ICMS","Se os dois últimos dígitos do CST_ICMS = 30, 40, 41, 50 ou 60 , preencher com Zero ou Vazio os campos: VL_BC_ICMS, ALIQ_ICMS e VL_ICMS; caso contrário, os campos ALIQ_ICMS e VL_ICMS devem ser maiores que zero se VL_BC_ICMS for maior que um. Se os dois últimos dígitos do CST_ICMS = 20, 51 ou 90 , os campos podem ser iguais ou maiores que zero."
"C610","CST_ICMS","REGRA_CST_ICMS_CAMPOS_ST_SEM_COD_SIT","2","VL_BC_ICMS_ST;VL_ICMS_ST",""
"C610","","REGRA_OBRIGATORIO_COD_CLASS_C610","6","",""
"C610","QTD","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C610","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C690","","REGRA_EXISTE_COD_OBS_V2","6","",""
"C690","","REGRA_VL_ICMS_NO_REGISTRO_ITEM","6","","Campo inválido. O valor do ICMS deve ser igual à soma dos valores de ICMS dos respectivos registros de itens para a combinação CST_ICMS+CFOP+ALIQ_ICMS."
"C690","","REGRA_VL_ICMS_ST_NO_REGISTRO_ITEM","6","","Campo inválido. O valor do ICMS deve ser igual à soma dos valores de ICMS dos respectivos registros de itens para a combinação CST_ICMS+CFOP+ALIQ_ST."
"C690","","REGRA_VL_BC_ICMS_NO_REGISTRO_ITEM","6","","Campo inválido. A base de cálculo do ICMS deve ser igual à soma das bases de cálculos dos respectivos registros de itens para a combinação CST_ICMS+CFOP+ALIQ_ICMS."
"C690","","REGRA_VL_BC_ICMS_ST_NO_REGISTRO_ITEM","6","","Campo inválido. A base de cálculo do ICMS_ST deve ser igual à soma das bases de cálculos dos respectivos registros de itens para a combinação CST_ICMS+CFOP+ALIQ_ICMS_ST."
"C690","","REGRA_CHAVE_EXISTE_NO_REGISTRO_ITEM_A8E1V1","6","",""
"C690","VL_RED_BC","REGRA_CST_ICMS_RED_BC","2","CST_ICMS","O valor do campo deve ser maior que zero, se os dois últimos dígitos do CST_ICMS = 20 ou 70."
"C690","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C700","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C700","","REGRA_EXISTENCIA_C700_A7E1V1","6","",""
"C700","","REGRA_DUPLICIDADE_NO_REGISTRO_C700_V2","6","",""
"C700","DT_DOC_INI","REGRA_DATA_MENOR_IGUAL_DT_FIN_DT_DOC_INI_DT_DOC_FIN","2","DT_DOC_FIN",""
"C700","DT_DOC_FIN","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DT_DOC_FIN","2","",""
"C700","NRO_ORD_INI","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C700","NRO_ORD_FIN","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C700","DT_DOC_INI","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C700","DT_DOC_INI","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C700","DT_DOC_FIN","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C700","DT_DOC_FIN","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C790","","REGRA_EXISTE_COD_OBS_V2","6","",""
"C790","CST_ICMS","REGRA_CST_ICMS_CAMPOS_ICMS","2","VL_BC_ICMS;ALIQ_ICMS;VL_ICMS","Se os dois últimos dígitos do CST_ICMS = 30, 40, 41, 50 ou 60 , preencher com Zero ou Vazio os campos: VL_BC_ICMS, ALIQ_ICMS e VL_ICMS; caso contrário, os campos ALIQ_ICMS e VL_ICMS devem ser maiores que zero se VL_BC_ICMS for maior que um. Se os dois últimos dígitos do CST_ICMS = 20, 51 ou 90 , os campos podem ser iguais ou maiores que zero."
"C790","VL_RED_BC","REGRA_CST_ICMS_RED_BC","2","CST_ICMS","O valor do campo deve ser maior que zero, se os dois últimos dígitos do CST_ICMS = 20 ou 70."
"C790","CFOP","REGRA_CFOP_SAIDA_AMPLO","2","","CFOP inválido. Utilizar CFOP com primeiro caracter = 5, 6 ou 7."
"C790","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C800","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C800","CHV_CFE","REGRA_VALIDA_CHV_NFE_CTE","2","",""
"C800","CHV_CFE","REGRA_COMPARA_CNPJ_CFE_17001_V1","2","",""
"C800","","REGRA_COMPARA_MES_ANO_DFE","2","","A informação ano/mês do documento que compõe a chave do documento eletrônico não confere com a data do documento fiscal."
"C800","CHV_CFE","REGRA_COMPARA_UF_CFE","2","","A UF informada na chave da CF-e não confere com a UF do informante do arquivo."
"C800","CHV_CFE","REGRA_SOMA_VL_OPR_C850","6","","O valor informado neste campo deve ser igual à soma do campo VL_OPR dos registros C850 (""filhos"" deste registro C800)."
"C800","CHV_CFE","REGRA_SOMA_VL_ICMS_C850","6","","O valor informado neste campo deve ser igual à soma do campo VL_ICMS dos registros C850 (""filhos"" deste registro C800)."
"C800","DT_DOC","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DT_DOC","2","",""
"C800","COD_SIT","REGRA_DOCUMENTO_NORMAL_DT_DOC_A9E2V3","6","DT_DOC",""
"C800","","REGRA_COMPARA_SERIE_SAT_CFE","2","","O Número de série do SAT da chave do documento eletrônico não confere com o Número de série do SAT informado no documento fiscal."
"C800","","REGRA_COMPARA_NUMERO_CFE","2","","O Número do CF-e da chave do documento eletrônico não confere com o Número do Cupom Fiscal Eletrônico informado no documento fiscal."
"C800","","REGRA_COMPARA_COD_MOD_DFE","2","","O modelo do documento da chave do documento eletrônico não confere com o modelo informado no documento fiscal."
"C800","DT_DOC","REGRA_EXTEMPORANEO_CFE","2","","O campo deverá ser maior ou igual a 01/07/2011."
"C800","NUM_CFE","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C800","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C800","CNPJ_CPF","REGRA_NAO_INFORMAR_CNPJ_CPF","1","",""
"C810","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C810","","REGRA_EXISTE_UNID_V2","6","",""
"C810","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"C810","","REGRA_REFERENCIADO_UNID_15001V1","6","",""
"C810","","REGRA_UNID_DIF_0200","6","","A unidade utilizada no registro é diferente da unidade cadastrada no item. Obrigatório informar registro de conversão (0220)."
"C810","CFOP","REGRA_CFOP_SAIDA","2","","CFOP inválido. Utilizar CFOP com primeiro caracter = 5."
"C810","QTD","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C815","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C815","","REGRA_OBRIGATORIO_1255_POR_COD_MOT_REST_COMPL","6","",""
"C815","","REGRA_EXISTE_UNID_V2","6","",""
"C815","","REGRA_REFERENCIADO_UNID_15001V1","6","",""
"C815","","REGRA_UNID_DIF_0200","6","","A unidade utilizada no registro é diferente da unidade cadastrada no item. Obrigatório informar registro de conversão (0220)."
"C815","COD_MOT_REST_COMPL","REGRA_VALIDA_COD_MOT_RESP_COMPL_0","1","",""
"C815","QUANT_CONV","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C815","VL_UNIT_ICMS_ST_CONV_REST","REGRA_VALIDA_VL_UNIT_ICMS_ST_CONV_REST","1","",""
"C815","VL_UNIT_ICMS_ST_CONV_COMPL","REGRA_VALIDA_VL_UNIT_ICMS_ST_CONV_COMPL","1","",""
"C850","","REGRA_EXISTE_COD_OBS_V2","6","",""
"C850","CST_ICMS","REGRA_CST_ICMS_CAMPOS_ICMS","2","VL_BC_ICMS;ALIQ_ICMS;VL_ICMS","Se os dois últimos dígitos do CST_ICMS = 30, 40, 41, 50 ou 60 , preencher com Zero ou Vazio os campos: VL_BC_ICMS, ALIQ_ICMS e VL_ICMS; caso contrário, os campos ALIQ_ICMS e VL_ICMS devem ser maiores que zero se VL_BC_ICMS for maior que um. Se os dois últimos dígitos do CST_ICMS = 20, 51 ou 90 , os campos podem ser iguais ou maiores que zero."
"C850","CFOP","REGRA_CFOP_SAIDA","2","","CFOP inválido. Utilizar CFOP com primeiro caracter = 5."
"C850","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C855","","REGRA_EXISTE_COD_OBS_V2","6","",""
"C857","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"C857","VL_BC_ICMS","REGRA_VL_C197","2","ALIQ_ICMS;VL_ICMS;VL_OUTROS","Se preenchido este registro, pelo menos um dos campos: VL_BC_ICMS, ALIQ_ICMS, VL_ICMS, VL_OUTROS deve ser maior que ZERO."
"C857","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C860","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C860","DOC_INI","REGRA_COMPARA_NUM_CF-e","2","DOC_FIM",""
"C860","DT_DOC","REGRA_EXTEMPORANEO_CFE","2","","O campo deverá ser maior ou igual a 01/07/2011."
"C860","DT_DOC","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DT_DOC","2","",""
"C860","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C860","DOC_INI","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C860","DOC_FIM","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C870","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C870","","REGRA_EXISTE_UNID_V2","6","",""
"C870","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"C870","","REGRA_REFERENCIADO_UNID_15001V1","6","",""
"C870","","REGRA_UNID_DIF_0200","6","","A unidade utilizada no registro é diferente da unidade cadastrada no item. Obrigatório informar registro de conversão (0220)."
"C870","CFOP","REGRA_CFOP_SAIDA","2","","CFOP inválido. Utilizar CFOP com primeiro caracter = 5."
"C870","QTD","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C880","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C880","","REGRA_OBRIGATORIO_1255_POR_COD_MOT_REST_COMPL","6","",""
"C880","","REGRA_EXISTE_UNID_V2","6","",""
"C880","","REGRA_UNID_DIF_0200","6","","A unidade utilizada no registro é diferente da unidade cadastrada no item. Obrigatório informar registro de conversão (0220)."
"C880","COD_MOT_REST_COMPL","REGRA_VALIDA_COD_MOT_RESP_COMPL_0","1","",""
"C880","QUANT_CONV","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C880","VL_UNIT_ICMS_ST_CONV_REST","REGRA_VALIDA_VL_UNIT_ICMS_ST_CONV_REST","1","",""
"C880","VL_UNIT_ICMS_ST_CONV_COMPL","REGRA_VALIDA_VL_UNIT_ICMS_ST_CONV_COMPL","1","",""
"C890","","REGRA_EXISTE_COD_OBS_V2","6","",""
"C890","CST_ICMS","REGRA_CST_ICMS_CAMPOS_ICMS","2","VL_BC_ICMS;ALIQ_ICMS;VL_ICMS","Se os dois últimos dígitos do CST_ICMS = 30, 40, 41, 50 ou 60 , preencher com Zero ou Vazio os campos: VL_BC_ICMS, ALIQ_ICMS e VL_ICMS; caso contrário, os campos ALIQ_ICMS e VL_ICMS devem ser maiores que zero se VL_BC_ICMS for maior que um. Se os dois últimos dígitos do CST_ICMS = 20, 51 ou 90 , os campos podem ser iguais ou maiores que zero."
"C890","CFOP","REGRA_CFOP_SAIDA","2","","CFOP inválido. Utilizar CFOP com primeiro caracter = 5."
"C890","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C895","","REGRA_EXISTE_COD_OBS_V2","6","",""
"C897","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"C897","VL_BC_ICMS","REGRA_VL_C197","2","ALIQ_ICMS;VL_ICMS;VL_OUTROS","Se preenchido este registro, pelo menos um dos campos: VL_BC_ICMS, ALIQ_ICMS, VL_ICMS, VL_OUTROS deve ser maior que ZERO."
"C897","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C990","","REGRA_QTD_LIN_BLOCOC","0","","Quantidade de linhas do bloco C informada não confere com a esperada pelo sistema."
"C990","","REGRA_BLOCO_COM_SEM_MOVIMENTO","0","",""
"D100","","REGRA_EXISTE_COD_INF_V2","6","",""
"D100","","REGRA_EXISTE_COD_PART_V2","6","",""
"D100","","REGRA_DUPLICIDADE_NO_REGISTRO_D100_EMISSAO_PROPRIA_A9E2V1","6","",""
"D100","","REGRA_DUPLICIDADE_NO_REGISTRO_D100_EMISSAO_TERCEIROS_A9E2V1","6","",""
"D100","DT_DOC","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DT_DOC","2","",""
"D100","DT_A_P","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DT_A_P","2","",""
"D100","","REGRA_REGISTRO_OBRIGATORIO_D160","6","",""
"D100","","REGRA_VL_BC_ICMS_ANALIT","6","","Valor inválido. A soma do campo VL_BC_ICMS dos registros analíticos (C190, C590, C690, D190, D590 e D690) deve ser igual ao campo VL_BC_ICMS do documento mestre dos registros (C100, C500, C600, D100, D500 e D600, respectivamente)."
"D100","","REGRA_VL_ICMS_ANALIT","6","","Valor inválido. A soma do campo VL_ICMS dos registros analíticos (C190, C590, C690, D190, D590 e D690) deve ser igual ao campo VL_ICMS do documento mestre dos registros (C100, C500, C600, D100, D500 e D600, respectivamente)."
"D100","IND_EMIT","REGRA_IND_EMIT","2","IND_OPER","Documento fiscal emitido por terceiros deverá ter indicador de operação = Zero (entradas)."
"D100","CHV_CTE_REF","REGRA_OBRIGATORIO_BPE_REF","2","COD_MOD;TP_CT_E","O preenchimento da chave eletrônica referenciada é obrigatório quanto o tipo do bilhete de passagem é de substituição (TP_CT_E igual a 3)."
"D100","COD_SIT","REGRA_DOCUMENTO_NORMAL_DT_AP","2","IND_OPER;DT_A_P;DT_DOC",""
"D100","COD_SIT","REGRA_DOCUMENTO_EXTEMPORANEO_DT_A_P","2","IND_OPER;DT_A_P;DT_DOC",""
"D100","CHV_CTE","REGRA_OBRIGATORIO_CHV_NFE_CTE_A13E1V2","2","COD_MOD;IND_EMIT",""
"D100","CHV_CTE","REGRA_OBRIGATORIO_CHV_NFE_CTE_TERCEIROS_12001_V1","2","COD_MOD;IND_EMIT",""
"D100","CHV_CTE","REGRA_COMPARA_CNPJ_NFE_CTE_14003_V5","2","COD_MOD;IND_EMIT;COD_SIT",""
"D100","CHV_CTE","REGRA_COMPARA_NUM_DOC_NFE_CTE","2","NUM_DOC",""
"D100","CHV_CTE","REGRA_COMPARA_UF_NFE_CTE_13001_V1","2","",""
"D100","CHV_CTE","REGRA_COMPARA_CODIGO_MODELO","2","","O modelo da chave do documento eletrônico não confere com o modelo do documento."
"D100","TP_CT_E","REGRA_OBRIGATORIO_SE_EMISSAO_PROPRIA_TP_CT_E","2","IND_EMIT;COD_MOD;COD_SIT",""
"D100","CHV_CTE","REGRA_CHAVE_REGIME_ESPECIAL_CTE","2","IND_OPER;IND_EMIT;COD_MOD;COD_SIT",""
"D100","","REGRA_VALIDA_SERIE_CHAVE","2","","O campo série que compõe a chave do documento fiscal eletrônico deverá ser igual ao campo Série informado no registro.##MSG_VALIDA_SERIE_CHAVE_RESUMO"
"D100","","REGRA_COMPARA_CNPJ_CTE_PARTICIPANTE_14003_V5","6","","O CNPJ/CPF da chave do documento eletrônico não confere com o CNPJ/CPF do participante informado."
"D100","","REGRA_VALIDA_VL_SERV_D100","6","","Se CT-e simplificado (COD_MOD 57 e TP_CTe 5 ou 6) e IND_OPER = 1, o valor deve ser igual à soma do campo VL_FRT do(s) registro(s) D130 existentes."
"D100","COD_MUN_ORIG","REGRA_OBRIGATORIO_COD_MUN_DOCE_ORIG_V3","2","COD_MOD",""
"D100","COD_MUN_DEST","REGRA_OBRIGATORIO_COD_MUN_DOCE_DEST_V3","2","COD_MOD",""
"D100","IND_OPER","REGRA_BPE_SAIDA","0","COD_MOD","Quando o campo COD_MOD do Registro D100 for igual a 63 (Bilhete de Passagem Eletrônico), somente será aceito o campo IND_OPER igual a 1 (Saída)."
"D100","IND_EMIT","REGRA_BPE_EMISSAO_PROPRIA","1","COD_MOD","Quando o campo COD_MOD do Registro D100 for igual a 63 (Bilhete de Passagem Eletrônico), somente será aceito o campo IND_EMIT igual a 0 (Emissão Própria)."
"D100","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"D100","CHV_CTE","REGRA_CHVDFE_MODELO_12001_V1","1","COD_MOD",""
"D100","CHV_CTE","REGRA_VALIDA_CHV_NFE_CTE","1","",""
"D100","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"D100","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"D100","DT_DOC","REGRA_DATA_MAXIMA_MODELO_DOC_A13E1V2","1","COD_MOD","Se o Campo ""COD_MOD"" for igual a 07, 09, 10, 11, 26 ou 27, a data informada deverá ser menor que 01/01/2019."
"D100","DT_A_P","REGRA_DATA_VALIDA_A4E5V1","0","",""
"D100","DT_A_P","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"D100","TP_CT_E","REGRA_TIPO_BPE_V2","1","COD_MOD","Quando o campo COD_MOD do Registro D100 for igual a 63 (Bilhete de Passagem Eletrônico), o campo TP_CTE somente pode assumir os valores 0 ou 3 ou 4."
"D100","CHV_CTE_REF","REGRA_DIFERENTE_CTE_REF","1","CHV_CTE",""
"D100","CHV_CTE_REF","REGRA_VALIDA_CHV_NFE_CTE","1","",""
"D100","CHV_CTE_REF","REGRA_VALIDA_CHV_CTE_REF","1","","Quando o campo 13 (TP_CT-e) for igual a 3 ou 6, informar a chave do documento substituído. Nas demais situações o campo não deve ser preenchido."
"D100","VL_DOC","REGRA_VL_DOC_GRANDE","1","","Atenção! Valor informado superior a 200.000.000,00. Verifique se a informação está correta."
"D100","COD_MUN_ORIG","REGRA_COD_MUN_ORIG_UF_0000_CAMPO","1","",""
"D101","","REGRA_SOMENTE_INFORMAR_SE_OIE_D101","6","","O registro D101 somente pode ser informados se a UF do COD_MUN_ORI e COD_MUN_DEST do Registro pai D100 for diferente de 9999999 (Exterior) e A UF do COD_MUN_ORI for diferente da UF do COD_MUN_DEST, ambos do Registro D100 e onde o campo DT_A_P do registro D100 for maior ou igual a 01/01/2016. Se o campo DT_A_P não foi informado, considerar o campo DT_DOC."
"D110","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"D110","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"D130","","REGRA_REGISTRO_OBRIGATORIO_19001_V3","obrigatoriedade","",""
"D130","","REGRA_EXISTE_COD_PART_V2","6","",""
"D130","","REGRA_VALOR_COM_FRETE_VL_LIQ_FRT","6","",""
"D130","","REGRA_VALOR_COM_FRETE_VL_FRT","6","",""
"D130","","REGRA_OBRIGATORIO_COD_MUN_ORIG_D130","6","",""
"D130","","REGRA_OBRIGATORIO_COD_MUN_DEST_D130","6","",""
"D140","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"D140","","REGRA_EXISTE_COD_PART_V2","6","",""
"D140","","REGRA_OBRIGATORIO_COD_MUN_ORIG_D140","6","",""
"D140","","REGRA_OBRIGATORIO_COD_MUN_DEST_D140","6","",""
"D150","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"D150","","REGRA_OBRIGATORIO_COD_MUN_ORIG_D150","6","",""
"D150","","REGRA_OBRIGATORIO_COD_MUN_DEST_D150","6","",""
"D160","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"D160","IE_REM","REGRA_VALIDA_IE_UF_REM_V2","2","COD_MUN_ORI",""
"D160","IE_DEST","REGRA_VALIDA_IE_UF_DEST_V2","2","COD_MUN_DEST",""
"D160","","REGRA_OBRIGATORIO_DESPACHO","6","","Obrigatório, se o código do documento fiscal for igual a 27."
"D160","CNPJ_CPF_REM","REGRA_VALIDA_CPF_CNPJ_CAMPO_V2","1","",""
"D160","CNPJ_CPF_DEST","REGRA_VALIDA_CPF_CNPJ_CAMPO_V2","1","",""
"D161","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"D161","IE_COL","REGRA_VALIDA_IE_COD_MUN_COL_V2","2","COD_MUN_COL",""
"D161","IE_ENTG","REGRA_VALIDA_IE_COD_MUN_ENTG_V2","2","COD_MUN_ENTG",""
"D161","CNPJ_CPF_COL","REGRA_VALIDA_CPF_CNPJ_CAMPO_V2","1","",""
"D161","CNPJ_CPF_ENTG","REGRA_VALIDA_CPF_CNPJ_CAMPO_V2","1","",""
"D162","DT_DOC","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DT_DOC","2","",""
"D162","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"D162","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"D162","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"D162","VL_DOC","REGRA_VL_DOC_GRANDE","1","","Atenção! Valor informado superior a 200.000.000,00. Verifique se a informação está correta."
"D162","QTD_VOL","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"D170","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"D170","","REGRA_EXISTE_COD_PART_V2","6","",""
"D170","","REGRA_OBRIGATORIO_COD_MUN_ORIG_D170","6","",""
"D170","","REGRA_OBRIGATORIO_COD_MUN_DEST_D170","6","",""
"D180","IE_EMIT","REGRA_VALIDA_IE_UF_EMIT_V2","2","UF_EMIT",""
"D180","IE_TOM","REGRA_VALIDA_IE_UF_TOM_V2","2","UF_TOM",""
"D180","","REGRA_OBRIGATORIO_COD_MUN_ORIG_D180","6","",""
"D180","","REGRA_OBRIGATORIO_COD_MUN_DEST_D180","6","",""
"D180","CNPJ_CPF_EMIT","REGRA_VALIDA_CPF_CNPJ_CAMPO_V2","1","",""
"D180","CNPJ_CPF_TOM","REGRA_VALIDA_CPF_CNPJ_CAMPO_V2","1","",""
"D180","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"D180","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"D180","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"D180","VL_DOC","REGRA_VL_DOC_GRANDE","1","","Atenção! Valor informado superior a 200.000.000,00. Verifique se a informação está correta."
"D190","","REGRA_CFOP_D190","6","","CFOP inválido. Utilizar CFOP com primeiro caracter = 1, 2 ou 3, quando for operação de entrada, e CFOP com primeiro caracter = 5, 6 ou 7, quando for operação de saída."
"D190","","REGRA_EXISTE_COD_OBS_V2","6","",""
"D190","","REGRA_CST_ICMS_CAMPOS_ICMS_D190","6","",""
"D190","","REGRA_CST_ICMS_RED_BC_COM_COD_SIT_D190","6","",""
"D190","CST_ICMS","REGRA_CST_ICMS_SERVICO","2","","Para documento fiscal de serviço o primeiro caractere do código do CST deverá ser igual a 0 (zero)."
"D190","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"D195","","REGRA_EXISTE_COD_OBS_V2","6","",""
"D197","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"D197","","REGRA_ITEM_INFORMADO_SERVICO_A7E2V1","6","",""
"D197","VL_BC_ICMS","REGRA_VL_D197","2","ALIQ_ICMS;VL_ICMS;VL_OUTROS","Se preenchido este registro, pelo menos um dos campos: VL_BC_ICMS, ALIQ_ICMS, VL_ICMS, VL_OUTROS deve ser maior que ZERO."
"D197","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"D300","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"D300","CFOP","REGRA_CFOP_SAIDA_AMPLO","2","","CFOP inválido. Utilizar CFOP com primeiro caracter = 5, 6 ou 7."
"D300","","REGRA_EXISTE_COD_OBS_V2","6","",""
"D300","","REGRA_DUPLICIDADE_NO_REGISTRO_D300_A9E1V1","6","",""
"D300","DT_DOC","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DT_DOC","2","",""
"D300","","REGRA_VL_BC_ICMS_D310","6","","O valor da base de cálculo do ICMS do ""Registro D300"" deve ser igual à soma dos valores das bases de cálculo do ICMS dos ""Registros D310""."
"D300","","REGRA_VL_ICMS_D310","6","","O valor do campo VL_ICMS do Registro D300 deve ser igual à soma do valor do campo VL_ICMS dos Registros D310."
"D300","","REGRA_VL_SERV_D310","6","","O valor total da prestação de serviço (VL_SERV do Registro D300) deve ser igual à soma do valor total da prestação de serviço (VL_SERV dos Registros D310)."
